== scout: M=16 ic=null nu=0.05 dt=0.00025 steps=24000 lambda=0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
6280,1.570000,1.344552084e-1,1.481370575e0,2.988399766e1,2.009234959e-1,-8.156e-15,2.712670,0.134469
6320,1.580000,1.329866686e-1,1.455810098e0,2.916670674e1,1.954126383e-1,-8.363e-15,2.684590,0.133997
6360,1.590000,1.315433888e-1,1.430847717e0,2.847094250e1,1.900856691e-1,-8.552e-15,2.656966,0.133530
6400,1.600000,1.301247797e-1,1.406465902e0,2.779592835e1,1.849354328e-1,-8.715e-15,2.629789,0.133067
6440,1.610000,1.287302692e-1,1.382647742e0,2.714092060e1,1.799550900e-1,-8.861e-15,2.603050,0.132608
6480,1.620000,1.273593018e-1,1.359376922e0,2.650520688e1,1.751381016e-1,-8.971e-15,2.576741,0.132154
6520,1.630000,1.260113381e-1,1.336637696e0,2.588810462e1,1.704782141e-1,-9.089e-15,2.550852,0.131704
6560,1.640000,1.246858543e-1,1.314414863e0,2.528895956e1,1.659694456e-1,-9.219e-15,2.525374,0.131258
6600,1.650000,1.233823412e-1,1.292693748e0,2.470714442e1,1.616060731e-1,-9.267e-15,2.500299,0.130817
6640,1.660000,1.221003043e-1,1.271460174e0,2.414205763e1,1.573826195e-1,-9.316e-15,2.475620,0.130380
6680,1.670000,1.208392629e-1,1.250700452e0,2.359312210e1,1.532938424e-1,-9.368e-15,2.451328,0.129948
6720,1.680000,1.195987498e-1,1.230401349e0,2.305978403e1,1.493347223e-1,-9.380e-15,2.427415,0.129520
6760,1.690000,1.183783109e-1,1.210550083e0,2.254151191e1,1.455004524e-1,-9.388e-15,2.403873,0.129096
6800,1.700000,1.171775045e-1,1.191134294e0,2.203779542e1,1.417864288e-1,-9.412e-15,2.380696,0.128676
6840,1.710000,1.159959011e-1,1.172142033e0,2.154814447e1,1.381882404e-1,-9.399e-15,2.357875,0.128260
6880,1.720000,1.148330831e-1,1.153561747e0,2.107208829e1,1.347016604e-1,-9.378e-15,2.335404,0.127848
6920,1.730000,1.136886440e-1,1.135382259e0,2.060917455e1,1.313226372e-1,-9.359e-15,2.313276,0.127441
6960,1.740000,1.125621886e-1,1.117592759e0,2.015896854e1,1.280472871e-1,-9.326e-15,2.291484,0.127038
7000,1.750000,1.114533320e-1,1.100182784e0,1.972105236e1,1.248718858e-1,-9.306e-15,2.270021,0.126638
7040,1.760000,1.103616999e-1,1.083142209e0,1.929502418e1,1.217928613e-1,-9.253e-15,2.248880,0.126243
7080,1.770000,1.092869277e-1,1.066461236e0,1.888049755e1,1.188067873e-1,-9.218e-15,2.228056,0.125851
7120,1.780000,1.082286607e-1,1.050130374e0,1.847710070e1,1.159103762e-1,-9.146e-15,2.207543,0.125464
7160,1.790000,1.071865534e-1,1.034140435e0,1.808447589e1,1.131004729e-1,-9.063e-15,2.187333,0.125080
7200,1.800000,1.061602692e-1,1.018482522e0,1.770227887e1,1.103740489e-1,-8.999e-15,2.167422,0.124700
7240,1.810000,1.051494805e-1,1.003148011e0,1.733017820e1,1.077281966e-1,-8.918e-15,2.147803,0.124324
7280,1.820000,1.041538681e-1,9.881285526e-1,1.696785478e1,1.051601240e-1,-8.850e-15,2.128471,0.123952
7320,1.830000,1.031731211e-1,9.734160510e-1,1.661500129e1,1.026671494e-1,-8.763e-15,2.109420,0.123584
7360,1.840000,1.022069363e-1,9.590026616e-1,1.627132169e1,1.002466965e-1,-8.685e-15,2.090645,0.123219
7400,1.850000,1.012550186e-1,9.448807796e-1,1.593653076e1,9.789629023e-2,-8.598e-15,2.072141,0.122858
7440,1.860000,1.003170801e-1,9.310430316e-1,1.561035364e1,9.561355152e-2,-8.507e-15,2.053902,0.122500
7480,1.870000,9.939284022e-2,9.174822674e-1,1.529252537e1,9.339619379e-2,-8.406e-15,2.035924,0.122146
7520,1.880000,9.848202553e-2,9.041915521e-1,1.498279056e1,9.124201859e-2,-8.314e-15,2.018201,0.121796
7560,1.890000,9.758436934e-2,8.911641585e-1,1.468090289e1,8.914891193e-2,-8.223e-15,2.000729,0.121449
7600,1.900000,9.669961161e-2,8.783935599e-1,1.438662482e1,8.711484056e-2,-8.121e-15,1.983504,0.121105
7640,1.910000,9.582749873e-2,8.658734230e-1,1.409972721e1,8.513784858e-2,-8.015e-15,1.966520,0.120765
7680,1.920000,9.496778333e-2,8.535976011e-1,1.381998894e1,8.321605408e-2,-7.933e-15,1.949772,0.120429
7720,1.930000,9.412022408e-2,8.415601279e-1,1.354719665e1,8.134764605e-2,-7.831e-15,1.933258,0.120095
7760,1.940000,9.328458556e-2,8.297552113e-1,1.328114440e1,7.953088134e-2,-7.749e-15,1.916972,0.119765
7800,1.950000,9.246063802e-2,8.181772271e-1,1.302163334e1,7.776408184e-2,-7.639e-15,1.900910,0.119438
7840,1.960000,9.164815728e-2,8.068207138e-1,1.276847150e1,7.604563173e-2,-7.526e-15,1.885069,0.119115
7880,1.970000,9.084692454e-2,7.956803668e-1,1.252147347e1,7.437397490e-2,-7.421e-15,1.869444,0.118794
7920,1.980000,9.005672621e-2,7.847510330e-1,1.228046013e1,7.274761245e-2,-7.319e-15,1.854030,0.118477
7960,1.990000,8.927735381e-2,7.740277062e-1,1.204525845e1,7.116510035e-2,-7.226e-15,1.838826,0.118163
8000,2.000000,8.850860375e-2,7.635055218e-1,1.181570122e1,6.962504718e-2,-7.124e-15,1.823826,0.117852
8040,2.010000,8.775027729e-2,7.531797522e-1,1.159162683e1,6.812611196e-2,-7.020e-15,1.809027,0.117544
8080,2.020000,8.700218031e-2,7.430458026e-1,1.137287909e1,6.666700209e-2,-6.917e-15,1.794425,0.117239
8120,2.030000,8.626412324e-2,7.330992062e-1,1.115930694e1,6.524647143e-2,-6.815e-15,1.780018,0.116936
8160,2.040000,8.553592090e-2,7.233356203e-1,1.095076435e1,6.386331838e-2,-6.697e-15,1.765800,0.116637
8200,2.050000,8.481739240e-2,7.137508223e-1,1.074711007e1,6.251638410e-2,-6.599e-15,1.751771,0.116341
8240,2.060000,8.410836103e-2,7.043407056e-1,1.054820747e1,6.120455080e-2,-6.500e-15,1.737925,0.116047
8280,2.070000,8.340865410e-2,6.951012764e-1,1.035392435e1,5.992674013e-2,-6.381e-15,1.724259,0.115757
8320,2.080000,8.271810287e-2,6.860286493e-1,1.016413280e1,5.868191157e-2,-6.290e-15,1.710771,0.115469
8360,2.090000,8.203654246e-2,6.771190445e-1,9.978709030e0,5.746906098e-2,-6.190e-15,1.697458,0.115183
8400,2.100000,8.136381167e-2,6.683687844e-1,9.797533204e0,5.628721913e-2,-6.085e-15,1.684316,0.114901
8440,2.110000,8.069975297e-2,6.597742901e-1,9.620489315e0,5.513545039e-2,-5.971e-15,1.671343,0.114621
8480,2.120000,8.004421233e-2,6.513320784e-1,9.447465036e0,5.401285136e-2,-5.894e-15,1.658535,0.114344
8520,2.130000,7.939703918e-2,6.430387592e-1,9.278351585e0,5.291854966e-2,-5.788e-15,1.645890,0.114069
8560,2.140000,7.875808628e-2,6.348910318e-1,9.113043598e0,5.185170273e-2,-5.705e-15,1.633405,0.113797
8600,2.150000,7.812720966e-2,6.268856832e-1,8.951439008e0,5.081149668e-2,-5.599e-15,1.621077,0.113527
8640,2.160000,7.750426850e-2,6.190195846e-1,8.793438923e0,4.979714519e-2,-5.508e-15,1.608904,0.113260
8680,2.170000,7.688912509e-2,6.112896890e-1,8.638947517e0,4.880788844e-2,-5.428e-15,1.596882,0.112995
8720,2.180000,7.628164471e-2,6.036930289e-1,8.487871916e0,4.784299217e-2,-5.329e-15,1.585011,0.112733
8760,2.190000,7.568169558e-2,5.962267139e-1,8.340122101e0,4.690174666e-2,-5.246e-15,1.573286,0.112473
8800,2.200000,7.508914878e-2,5.888879282e-1,8.195610799e0,4.598346580e-2,-5.148e-15,1.561705,0.112215
8840,2.210000,7.450387813e-2,5.816739284e-1,8.054253394e0,4.508748628e-2,-5.050e-15,1.550267,0.111959
8880,2.220000,7.392576021e-2,5.745820413e-1,7.915967831e0,4.421316665e-2,-4.990e-15,1.538968,0.111706
8920,2.230000,7.335467422e-2,5.676096622e-1,7.780674528e0,4.335988657e-2,-4.884e-15,1.527806,0.111455
8960,2.240000,7.279050190e-2,5.607542523e-1,7.648296292e0,4.252704601e-2,-4.808e-15,1.516780,0.111207
9000,2.250000,7.223312755e-2,5.540133372e-1,7.518758234e0,4.171406453e-2,-4.714e-15,1.505887,0.110960
9040,2.260000,7.168243787e-2,5.473845046e-1,7.391987693e0,4.092038051e-2,-4.633e-15,1.495124,0.110715
9080,2.270000,7.113832196e-2,5.408654030e-1,7.267914161e0,4.014545052e-2,-4.548e-15,1.484489,0.110473
9120,2.280000,7.060067125e-2,5.344537397e-1,7.146469207e0,3.938874863e-2,-4.466e-15,1.473982,0.110233
9160,2.290000,7.006937941e-2,5.281472787e-1,7.027586410e0,3.864976577e-2,-4.400e-15,1.463598,0.109994
9200,2.300000,6.954434235e-2,5.219438398e-1,6.911201289e0,3.792800916e-2,-4.313e-15,1.453337,0.109758
