== scout: M=16 ic=adv nu=0.05 dt=0.000125 steps=48000 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
11120,1.390000,1.717681797e-1,1.628483551e0,3.504478144e1,2.979760382e-1,1.959e-13,3.659552,0.170054
11200,1.400000,1.701541100e-1,1.599783293e0,3.411440309e1,2.897319286e-1,1.959e-13,3.622140,0.169859
11280,1.410000,1.685683624e-1,1.571835194e0,3.321651625e1,2.817881160e-1,1.956e-13,3.585466,0.169667
11360,1.420000,1.670101976e-1,1.544613332e0,3.234972649e1,2.741309689e-1,1.952e-13,3.549509,0.169480
11440,1.430000,1.654789019e-1,1.518092881e0,3.151270926e1,2.667475878e-1,1.945e-13,3.514246,0.169295
11520,1.440000,1.639737860e-1,1.492250056e0,3.070420596e1,2.596257604e-1,1.938e-13,3.479655,0.169114
11600,1.450000,1.624941835e-1,1.467062061e0,2.992302018e1,2.527539210e-1,1.928e-13,3.445715,0.168936
11680,1.460000,1.610394509e-1,1.442507040e0,2.916801423e1,2.461211112e-1,1.918e-13,3.412408,0.168761
11760,1.470000,1.596089655e-1,1.418564036e0,2.843810590e1,2.397169445e-1,1.907e-13,3.379713,0.168589
11840,1.480000,1.582021255e-1,1.395212943e0,2.773226539e1,2.335315722e-1,1.895e-13,3.347612,0.168419
11920,1.490000,1.568183487e-1,1.372434469e0,2.704951244e1,2.275556519e-1,1.882e-13,3.316088,0.168251
12000,1.500000,1.554570719e-1,1.350210097e0,2.638891363e1,2.217803179e-1,1.868e-13,3.285123,0.168086
12080,1.510000,1.541177498e-1,1.328522047e0,2.574957985e1,2.161971538e-1,1.854e-13,3.254702,0.167923
12160,1.520000,1.527998547e-1,1.307353245e0,2.513066396e1,2.107981661e-1,1.839e-13,3.224808,0.167762
12240,1.530000,1.515028757e-1,1.286687287e0,2.453135848e1,2.055757605e-1,1.824e-13,3.195427,0.167602
12320,1.540000,1.502263178e-1,1.266508408e0,2.395089356e1,2.005227188e-1,1.809e-13,3.166544,0.167445
12400,1.550000,1.489697015e-1,1.246801457e0,2.338853494e1,1.956321776e-1,1.793e-13,3.138145,0.167289
12480,1.560000,1.477325624e-1,1.227551863e0,2.284358214e1,1.908976084e-1,1.777e-13,3.110217,0.167135
12560,1.570000,1.465144500e-1,1.208745616e0,2.231536665e1,1.863127989e-1,1.761e-13,3.082746,0.166982
12640,1.580000,1.453149279e-1,1.190369235e0,2.180325032e1,1.818718350e-1,1.745e-13,3.055721,0.166830
12720,1.590000,1.441335726e-1,1.172409747e0,2.130662376e1,1.775690849e-1,1.729e-13,3.029130,0.166680
12800,1.600000,1.429699736e-1,1.154854667e0,2.082490491e1,1.733991829e-1,1.713e-13,3.002961,0.166531
12880,1.610000,1.418237325e-1,1.137691973e0,2.035753761e1,1.693570155e-1,1.697e-13,2.977203,0.166383
12960,1.620000,1.406944627e-1,1.120910085e0,1.990399033e1,1.654377072e-1,1.680e-13,2.951846,0.166236
13040,1.630000,1.395817891e-1,1.104497851e0,1.946375489e1,1.616366077e-1,1.664e-13,2.926880,0.166090
13120,1.640000,1.384853474e-1,1.088444523e0,1.903634534e1,1.579492800e-1,1.648e-13,2.902294,0.165945
13200,1.650000,1.374047839e-1,1.072739742e0,1.862129681e1,1.543714889e-1,1.632e-13,2.878079,0.165801
13280,1.660000,1.363397551e-1,1.057373521e0,1.821816449e1,1.508991903e-1,1.616e-13,2.854227,0.165658
13360,1.670000,1.352899272e-1,1.042336228e0,1.782652265e1,1.475285212e-1,1.600e-13,2.830728,0.165516
13440,1.680000,1.342549761e-1,1.027618575e0,1.744596368e1,1.442557900e-1,1.584e-13,2.807575,0.165374
13520,1.690000,1.332345865e-1,1.013211598e0,1.707609726e1,1.410774677e-1,1.569e-13,2.784758,0.165234
13600,1.700000,1.322284522e-1,9.991066466e-1,1.671654945e1,1.379901798e-1,1.553e-13,2.762271,0.165094
13680,1.710000,1.312362753e-1,9.852953714e-1,1.636696198e1,1.349906978e-1,1.538e-13,2.740106,0.164955
13760,1.720000,1.302577662e-1,9.717697098e-1,1.602699142e1,1.320759320e-1,1.523e-13,2.718256,0.164817
13840,1.730000,1.292926433e-1,9.585218752e-1,1.569630856e1,1.292429248e-1,1.507e-13,2.696713,0.164679
13920,1.740000,1.283406324e-1,9.455443454e-1,1.537459765e1,1.264888435e-1,1.492e-13,2.675471,0.164543
14000,1.750000,1.274014669e-1,9.328298521e-1,1.506155584e1,1.238109744e-1,1.478e-13,2.654524,0.164407
14080,1.760000,1.264748874e-1,9.203713707e-1,1.475689252e1,1.212067167e-1,1.463e-13,2.633865,0.164271
14160,1.770000,1.255606411e-1,9.081621101e-1,1.446032879e1,1.186735771e-1,1.448e-13,2.613489,0.164137
14240,1.780000,1.246584823e-1,8.961955039e-1,1.417159688e1,1.162091646e-1,1.434e-13,2.593389,0.164003
14320,1.790000,1.237681713e-1,8.844652010e-1,1.389043966e1,1.138111852e-1,1.420e-13,2.573559,0.163870
14400,1.800000,1.228894751e-1,8.729650577e-1,1.361661017e1,1.114774375e-1,1.405e-13,2.553995,0.163737
14480,1.810000,1.220221665e-1,8.616891289e-1,1.334987110e1,1.092058082e-1,1.391e-13,2.534692,0.163606
14560,1.820000,1.211660241e-1,8.506316610e-1,1.308999439e1,1.069942678e-1,1.377e-13,2.515643,0.163475
14640,1.830000,1.203208322e-1,8.397870841e-1,1.283676083e1,1.048408669e-1,1.364e-13,2.496844,0.163345
14720,1.840000,1.194863807e-1,8.291500051e-1,1.258995961e1,1.027437322e-1,1.350e-13,2.478291,0.163215
14800,1.850000,1.186624648e-1,8.187152008e-1,1.234938800e1,1.007010630e-1,1.337e-13,2.459978,0.163087
14880,1.860000,1.178488846e-1,8.084776117e-1,1.211485092e1,9.871112788e-2,1.323e-13,2.441901,0.162959
14960,1.870000,1.170454454e-1,7.984323357e-1,1.188616070e1,9.677226172e-2,1.310e-13,2.424057,0.162832
15040,1.880000,1.162519574e-1,7.885746219e-1,1.166313667e1,9.488286237e-2,1.297e-13,2.406440,0.162706
15120,1.890000,1.154682352e-1,7.788998656e-1,1.144560488e1,9.304138798e-2,1.284e-13,2.389046,0.162580
15200,1.900000,1.146940982e-1,7.694036024e-1,1.123339783e1,9.124635426e-2,1.271e-13,2.371872,0.162455
15280,1.910000,1.139293700e-1,7.600815031e-1,1.102635415e1,8.949633197e-2,1.258e-13,2.354914,0.162332
15360,1.920000,1.131738785e-1,7.509293690e-1,1.082431838e1,8.778994442e-2,1.246e-13,2.338168,0.162209
15440,1.930000,1.124274559e-1,7.419431269e-1,1.062714069e1,8.612586525e-2,1.233e-13,2.321630,0.162087
15520,1.940000,1.116899383e-1,7.331188246e-1,1.043467664e1,8.450281618e-2,1.221e-13,2.305297,0.161965
15600,1.950000,1.109611656e-1,7.244526268e-1,1.024678698e1,8.291956498e-2,1.208e-13,2.289165,0.161845
15680,1.960000,1.102409816e-1,7.159408107e-1,1.006333738e1,8.137492350e-2,1.196e-13,2.273230,0.161726
15760,1.970000,1.095292337e-1,7.075797620e-1,9.884198289e0,7.986774577e-2,1.184e-13,2.257491,0.161607
