== scout: M=64 ic=adv nu=0.05 dt=0.00000125 steps=400 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
312,0.000390,1.287145281e2,3.390123515e5,1.061266498e9,-4.755523928e7,2.719e-6,-2805.516617,-0.896198
314,0.000393,1.286298379e2,3.385101894e5,1.059227536e9,-4.727709109e7,2.728e-6,-2793.244787,-0.892671
316,0.000395,1.285452729e2,3.380100482e5,1.057198640e9,-4.694957643e7,2.730e-6,-2777.998860,-0.888188
318,0.000398,1.284608326e2,3.375121826e5,1.055182022e9,-4.656846701e7,2.738e-6,-2759.513251,-0.882662
320,0.000400,1.283765166e2,3.370168680e5,1.053179973e9,-4.612933310e7,2.742e-6,-2737.508860,-0.876001
322,0.000403,1.282923240e2,3.365244021e5,1.051194858e9,-4.562763808e7,2.744e-6,-2711.698634,-0.868110
324,0.000405,1.282082541e2,3.360351044e5,1.049229100e9,-4.505885859e7,2.745e-6,-2681.794729,-0.858895
326,0.000408,1.281243061e2,3.355493163e5,1.047285177e9,-4.441862947e7,2.744e-6,-2647.517210,-0.848262
328,0.000410,1.280404791e2,3.350673994e5,1.045365604e9,-4.370291067e7,2.743e-6,-2608.604165,-0.836127
330,0.000413,1.279567721e2,3.345897338e5,1.043472912e9,-4.290817240e7,2.743e-6,-2564.823009,-0.822411
332,0.000415,1.278731839e2,3.341167152e5,1.041609631e9,-4.203159296e7,2.740e-6,-2515.982652,-0.807051
334,0.000418,1.277897133e2,3.336487501e5,1.039778258e9,-4.107126274e7,2.731e-6,-2461.946147,-0.790000
336,0.000420,1.277063590e2,3.331862515e5,1.037981230e9,-4.002638667e7,2.728e-6,-2402.643356,-0.771235
338,0.000423,1.276231197e2,3.327296327e5,1.036220887e9,-3.889747683e7,2.721e-6,-2338.083116,-0.750756
340,0.000425,1.275399937e2,3.322792999e5,1.034499435e9,-3.768652649e7,2.711e-6,-2268.364385,-0.728594
342,0.000428,1.274569795e2,3.318356451e5,1.032818905e9,-3.639715702e7,2.706e-6,-2193.685793,-0.704812
344,0.000430,1.273740753e2,3.313990372e5,1.031181108e9,-3.503472943e7,2.691e-6,-2114.353121,-0.679507
346,0.000433,1.272912793e2,3.309698135e5,1.029587594e9,-3.360641340e7,2.686e-6,-2030.784200,-0.652813
348,0.000435,1.272085897e2,3.305482704e5,1.028039606e9,-3.212120773e7,2.674e-6,-1943.510864,-0.624902
350,0.000438,1.271260045e2,3.301346546e5,1.026538040e9,-3.058990809e7,2.658e-6,-1853.177645,-0.595982
352,0.000440,1.270435217e2,3.297291544e5,1.025083402e9,-2.902501940e7,2.652e-6,-1760.537035,-0.566296
354,0.000443,1.269611393e2,3.293318914e5,1.023675774e9,-2.744061281e7,2.631e-6,-1666.441272,-0.536119
356,0.000445,1.268788551e2,3.289429134e5,1.022314785e9,-2.585212872e7,2.620e-6,-1571.830714,-0.505757
358,0.000448,1.267966671e2,3.285621882e5,1.020999587e9,-2.427613013e7,2.613e-6,-1477.719044,-0.475537
360,0.000450,1.267145733e2,3.281895988e5,1.019728836e9,-2.273001191e7,2.596e-6,-1385.175642,-0.445805
362,0.000453,1.266325717e2,3.278249405e5,1.018500689e9,-2.123167381e7,2.585e-6,-1295.305585,-0.416920
364,0.000455,1.265506602e2,3.274679187e5,1.017312800e9,-1.979916615e7,2.568e-6,-1209.227837,-0.389244
366,0.000458,1.264688371e2,3.271181498e5,1.016162338e9,-1.845031838e7,2.553e-6,-1128.052258,-0.363137
368,0.000460,1.263871006e2,3.267751633e5,1.015046004e9,-1.720236121e7,2.536e-6,-1052.856101,-0.338947
370,0.000463,1.263054490e2,3.264384053e5,1.013960059e9,-1.607155319e7,2.529e-6,-984.660685,-0.317006
