== scout: M=16 ic=adv nu=0.05 dt=0.0000625 steps=320 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
127,0.007938,1.247491912e2,1.955371099e4,3.718192159e6,-1.484189751e5,3.855e-9,-151.806453,-0.798339
128,0.008000,1.246271108e2,1.951202863e4,3.707971758e6,-1.471770173e5,3.868e-9,-150.857730,-0.793841
129,0.008063,1.245052903e2,1.947057092e4,3.697759268e6,-1.458427532e5,3.850e-9,-149.808399,-0.788817
130,0.008125,1.243837282e2,1.942935052e4,3.687560475e6,-1.443982207e5,3.842e-9,-148.639267,-0.783164
131,0.008188,1.242624230e2,1.938838203e4,3.677381913e6,-1.428289169e5,3.822e-9,-147.334540,-0.776797
132,0.008250,1.241413729e2,1.934768163e4,3.667230711e6,-1.411237156e5,3.803e-9,-145.881784,-0.769647
133,0.008313,1.240205764e2,1.930726664e4,3.657114438e6,-1.392747500e5,3.818e-9,-144.271846,-0.761665
134,0.008375,1.239000315e2,1.926715512e4,3.647040965e6,-1.372772640e5,3.791e-9,-142.498738,-0.752814
135,0.008438,1.237797363e2,1.922736547e4,3.637018326e6,-1.351294361e5,3.785e-9,-140.559492,-0.743078
136,0.008500,1.236596887e2,1.918791614e4,3.627054592e6,-1.328321810e5,3.786e-9,-138.453994,-0.732452
137,0.008563,1.235398866e2,1.914882520e4,3.617157757e6,-1.303889326e5,3.782e-9,-136.184786,-0.720947
138,0.008625,1.234203276e2,1.911011013e4,3.607335628e6,-1.278054123e5,3.762e-9,-133.756856,-0.708586
139,0.008688,1.233010094e2,1.907178750e4,3.597595732e6,-1.250893861e5,3.770e-9,-131.177412,-0.695405
140,0.008750,1.231819294e2,1.903387277e4,3.587945234e6,-1.222504154e5,3.783e-9,-128.455640,-0.681451
141,0.008813,1.230630851e2,1.899638005e4,3.578390859e6,-1.192996024e5,3.771e-9,-125.602459,-0.666778
142,0.008875,1.229444738e2,1.895932192e4,3.568938837e6,-1.162493358e5,3.764e-9,-122.630267,-0.651450
143,0.008938,1.228260927e2,1.892270934e4,3.559594853e6,-1.131130381e5,3.786e-9,-119.552688,-0.635539
144,0.009000,1.227079390e2,1.888655149e4,3.550364003e6,-1.099049166e5,3.780e-9,-116.384314,-0.619119
145,0.009062,1.225900098e2,1.885085570e4,3.541250774e6,-1.066397225e5,3.798e-9,-113.140458,-0.602272
146,0.009125,1.224723023e2,1.881562742e4,3.532259022e6,-1.033325180e5,3.796e-9,-109.836909,-0.585079
147,0.009187,1.223548135e2,1.878087019e4,3.523391965e6,-9.999845414e4,3.814e-9,-106.489692,-0.567626
148,0.009250,1.222375405e2,1.874658564e4,3.514652186e6,-9.665256166e4,3.820e-9,-103.114843,-0.549998
149,0.009312,1.221204802e2,1.871277351e4,3.506041644e6,-9.330955469e4,3.834e-9,-99.728193,-0.532279
150,0.009375,1.220036298e2,1.867943174e4,3.497561688e6,-8.998365001e4,3.837e-9,-96.345169,-0.514551
151,0.009437,1.218869864e2,1.864655653e4,3.489213085e6,-8.668840198e4,3.852e-9,-92.980601,-0.496894
152,0.009500,1.217705469e2,1.861414240e4,3.480996051e6,-8.343655426e4,3.869e-9,-89.648561,-0.479383
153,0.009562,1.216543087e2,1.858218236e4,3.472910286e6,-8.023990901e4,3.888e-9,-86.362202,-0.462090
154,0.009625,1.215382687e2,1.855066802e4,3.464955018e6,-7.710921389e4,3.890e-9,-83.133625,-0.445081
155,0.009687,1.214224244e2,1.851958970e4,3.457129045e6,-7.405406746e4,3.913e-9,-79.973767,-0.428414
156,0.009750,1.213067730e2,1.848893663e4,3.449430784e6,-7.108284296e4,3.922e-9,-76.892300,-0.412142
157,0.009813,1.211913118e2,1.845869705e4,3.441858322e6,-6.820263064e4,3.953e-9,-73.897557,-0.396313
158,0.009875,1.210760384e2,1.842885845e4,3.434409469e6,-6.541919858e4,3.965e-9,-70.996474,-0.380963
159,0.009938,1.209609503e2,1.839940767e4,3.427081808e6,-6.273697165e4,3.984e-9,-68.194556,-0.366125
160,0.010000,1.208460451e2,1.837033109e4,3.419872749e6,-6.015902844e4,4.002e-9,-65.495856,-0.351820
161,0.010063,1.207313204e2,1.834161484e4,3.412779580e6,-5.768711538e4,4.028e-9,-62.902984,-0.338065
162,0.010125,1.206167742e2,1.831324490e4,3.405799519e6,-5.532167771e4,4.045e-9,-60.417122,-0.324867
163,0.010188,1.205024042e2,1.828520730e4,3.398929761e6,-5.306190619e4,4.068e-9,-58.038069,-0.312227
164,0.010250,1.203882084e2,1.825748826e4,3.392167523e6,-5.090579881e4,4.090e-9,-55.764296,-0.300137
165,0.010313,1.202741850e2,1.823007434e4,3.385510089e6,-4.885023629e4,4.120e-9,-53.593019,-0.288584
166,0.010375,1.201603319e2,1.820295259e4,3.378954847e6,-4.689107017e4,4.123e-9,-51.520290,-0.277548
167,0.010438,1.200466475e2,1.817611063e4,3.372499325e6,-4.502322208e4,4.162e-9,-49.541096,-0.267002
168,0.010500,1.199331300e2,1.814953678e4,3.366141221e6,-4.324079279e4,4.171e-9,-47.649473,-0.256916
169,0.010563,1.198197777e2,1.812322018e4,3.359878428e6,-4.153717926e4,4.189e-9,-45.838630,-0.247254
170,0.010625,1.197065892e2,1.809715083e4,3.353709055e6,-3.990519816e4,4.210e-9,-44.101084,-0.237977
171,0.010688,1.195935629e2,1.807131966e4,3.347631446e6,-3.833721400e4,4.244e-9,-42.428793,-0.229041
172,0.010750,1.194806972e2,1.804571861e4,3.341644184e6,-3.682527002e4,4.276e-9,-40.813304,-0.220402
173,0.010813,1.193679909e2,1.802034061e4,3.335746101e6,-3.536122003e4,4.303e-9,-39.245895,-0.212014
174,0.010875,1.192554425e2,1.799517964e4,3.329936277e6,-3.393685937e4,4.321e-9,-37.717722,-0.203829
175,0.010938,1.191430507e2,1.797023070e4,3.324214033e6,-3.254405302e4,4.341e-9,-36.219961,-0.195800
176,0.011000,1.190308142e2,1.794548979e4,3.318578923e6,-3.117485925e4,4.357e-9,-34.743949,-0.187881
177,0.011062,1.189187317e2,1.792095390e4,3.313030721e6,-2.982164702e4,4.378e-9,-33.281317,-0.180026
178,0.011125,1.188068019e2,1.789662095e4,3.307569397e6,-2.847720554e4,4.394e-9,-31.824114,-0.172194
179,0.011187,1.186950235e2,1.787248972e4,3.302195100e6,-2.713484461e4,4.420e-9,-30.364930,-0.164344
180,0.011250,1.185833954e2,1.784855979e4,3.296908127e6,-2.578848431e4,4.449e-9,-28.896992,-0.156440
181,0.011312,1.184719161e2,1.782483146e4,3.291708899e6,-2.443273313e4,4.461e-9,-27.414266,-0.148450
182,0.011375,1.183605845e2,1.780130565e4,3.286597926e6,-2.306295341e4,4.496e-9,-25.911530,-0.140345
183,0.011437,1.182493994e2,1.777798381e4,3.281575774e6,-2.167531354e4,4.492e-9,-24.384445,-0.132103
184,0.011500,1.181383593e2,1.775486781e4,3.276643033e6,-2.026682636e4,4.521e-9,-22.829600,-0.123705
185,0.011562,1.180274631e2,1.773195983e4,3.271800280e6,-1.883537349e4,4.527e-9,-21.244548,-0.115138
186,0.011625,1.179167094e2,1.770926228e4,3.267048041e6,-1.737971563e4,4.563e-9,-19.627826,-0.106394
187,0.011687,1.178060969e2,1.768677764e4,3.262386763e6,-1.589948891e4,4.574e-9,-17.978955,-0.097472
188,0.011750,1.176956242e2,1.766450839e4,3.257816772e6,-1.439518777e4,4.574e-9,-16.298430,-0.088373
189,0.011813,1.175852901e2,1.764245689e4,3.253338248e6,-1.286813491e4,4.618e-9,-14.587690,-0.079107
190,0.011875,1.174750931e2,1.762062530e4,3.248951189e6,-1.132043923e4,4.621e-9,-12.849078,-0.069687
191,0.011938,1.173650318e2,1.759901545e4,3.244655387e6,-9.754942463e3,4.627e-9,-11.085782,-0.060129
192,0.012000,1.172551049e2,1.757762878e4,3.240450402e6,-8.175155917e3,4.626e-9,-9.301773,-0.050457
193,0.012063,1.171453110e2,1.755646627e4,3.236335539e6,-6.585188317e3,4.650e-9,-7.501724,-0.040695
194,0.012125,1.170356486e2,1.753552833e4,3.232309834e6,-4.989666189e3,4.675e-9,-5.690922,-0.030874
195,0.012188,1.169261164e2,1.751481481e4,3.228372034e6,-3.393648171e3,4.666e-9,-3.875174,-0.021024
196,0.012250,1.168167130e2,1.749432489e4,3.224520593e6,-1.802534692e3,4.675e-9,-2.060708,-0.011180
197,0.012313,1.167074369e2,1.747405706e4,3.220753663e6,-2.219745081e2,4.680e-9,-0.254062,-0.001378
198,0.012375,1.165982868e2,1.745400912e4,3.217069092e6,1.342230444e3,4.683e-9,1.538020,0.008344
199,0.012438,1.164892613e2,1.743417816e4,3.213464430e6,2.884220415e3,4.691e-9,3.308697,0.017951
200,0.012500,1.163803591e2,1.741456054e4,3.209936929e6,4.398172054e3,4.692e-9,5.051143,0.027403
201,0.012563,1.162715789e2,1.739515193e4,3.206483563e6,5.878390107e3,4.699e-9,6.758653,0.036666
202,0.012625,1.161629193e2,1.737594731e4,3.203101033e6,7.319395390e3,4.699e-9,8.424744,0.045702
203,0.012688,1.160543791e2,1.735694103e4,3.199785794e6,8.716007871e3,4.711e-9,10.043253,0.054479
204,0.012750,1.159459572e2,1.733812681e4,3.196534068e6,1.006342385e4,4.717e-9,11.608433,0.062965
205,0.012813,1.158376522e2,1.731949785e4,3.193341876e6,1.135728632e4,4.712e-9,13.115030,0.071131
206,0.012875,1.157294631e2,1.730104685e4,3.190205062e6,1.259374776e4,4.705e-9,14.558365,0.078953
207,0.012938,1.156213887e2,1.728276609e4,3.187119323e6,1.376952472e4,4.711e-9,15.934399,0.086407
208,0.013000,1.155134282e2,1.726464750e4,3.184080241e6,1.488194364e4,4.704e-9,17.239789,0.093477
209,0.013062,1.154055803e2,1.724668276e4,3.181083314e6,1.592897767e4,4.704e-9,18.471932,0.100148
210,0.013125,1.152978443e2,1.722886335e4,3.178123996e6,1.690927415e4,4.705e-9,19.629007,0.106410
211,0.013187,1.151902193e2,1.721118065e4,3.175197725e6,1.782217270e4,4.697e-9,20.709994,0.112259
212,0.013250,1.150827043e2,1.719362605e4,3.172299962e6,1.866771395e4,4.694e-9,21.714691,0.117692
213,0.013312,1.149752987e2,1.717619100e4,3.169426228e6,1.944663905e4,4.693e-9,22.643715,0.122714
214,0.013375,1.148680017e2,1.715886713e4,3.166572133e6,2.016038018e4,4.685e-9,23.498498,0.127333
215,0.013437,1.147608126e2,1.714164629e4,3.163733417e6,2.081104253e4,4.686e-9,24.281265,0.131560
216,0.013500,1.146537309e2,1.712452068e4,3.160905974e6,2.140137799e4,4.681e-9,24.995010,0.135413
217,0.013562,1.145467559e2,1.710748292e4,3.158085893e6,2.193475124e4,4.674e-9,25.643458,0.138912
218,0.013625,1.144398872e2,1.709052608e4,3.155269475e6,2.241509876e4,4.663e-9,26.231023,0.142080
219,0.013688,1.143331242e2,1.707364380e4,3.152453272e6,2.284688135e4,4.661e-9,26.762748,0.144947
220,0.013750,1.142264665e2,1.705683032e4,3.149634100e6,2.323503097e4,4.648e-9,27.244254,0.147541
221,0.013813,1.141199137e2,1.704008055e4,3.146809070e6,2.358489246e4,4.634e-9,27.681668,0.149897
222,0.013875,1.140134654e2,1.702339009e4,3.143975599e6,2.390216109e4,4.643e-9,28.081552,0.152051
223,0.013938,1.139071212e2,1.700675531e4,3.141131431e6,2.419281645e4,4.628e-9,28.450831,0.154039
224,0.014000,1.138008808e2,1.699017333e4,3.138274645e6,2.446305381e4,4.618e-9,28.796709,0.155901
225,0.014063,1.136947439e2,1.697364208e4,3.135403670e6,2.471921331e4,4.615e-9,29.126587,0.157678
226,0.014125,1.135887102e2,1.695716030e4,3.132517284e6,2.496770818e4,4.605e-9,29.447983,0.159410
227,0.014188,1.134827793e2,1.694072752e4,3.129614621e6,2.521495244e4,4.595e-9,29.768441,0.161138
228,0.014250,1.133769510e2,1.692434410e4,3.126695169e6,2.546728898e4,4.582e-9,30.095452,0.162902
229,0.014313,1.132712249e2,1.690801116e4,3.123758767e6,2.573091876e4,4.569e-9,30.436364,0.164743
230,0.014375,1.131656008e2,1.689173060e4,3.120805596e6,2.601183171e4,4.572e-9,30.798303,0.166699
231,0.014438,1.130600782e2,1.687550504e4,3.117836168e6,2.631574017e4,4.554e-9,31.188092,0.168808
