== scout: M=16 ic=adv nu=0.05 dt=0.00025 steps=24000 lambda=0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
7880,1.970000,1.255251779e-1,9.252803357e-1,1.356949970e1,1.301343108e-1,3.314e-14,2.812862,0.191804
7920,1.980000,1.246053504e-1,9.144049589e-1,1.333827685e1,1.276832315e-1,3.292e-14,2.792706,0.191454
7960,1.990000,1.236963079e-1,9.037097848e-1,1.311219637e1,1.252903085e-1,3.269e-14,2.772800,0.191105
8000,2.000000,1.227978721e-1,8.931908874e-1,1.289111910e1,1.229538787e-1,3.247e-14,2.753138,0.190757
8040,2.010000,1.219098687e-1,8.828444449e-1,1.267491026e1,1.206723325e-1,3.224e-14,2.733717,0.190411
8080,2.020000,1.210321270e-1,8.726667365e-1,1.246343927e1,1.184441120e-1,3.200e-14,2.714533,0.190066
8120,2.030000,1.201644802e-1,8.626541392e-1,1.225657964e1,1.162677090e-1,3.176e-14,2.695581,0.189723
8160,2.040000,1.193067648e-1,8.528031251e-1,1.205420875e1,1.141416635e-1,3.152e-14,2.676858,0.189381
8200,2.050000,1.184588212e-1,8.431102579e-1,1.185620780e1,1.120645618e-1,3.128e-14,2.658361,0.189039
8240,2.060000,1.176204927e-1,8.335721909e-1,1.166246160e1,1.100350353e-1,3.103e-14,2.640084,0.188700
8280,2.070000,1.167916263e-1,8.241856635e-1,1.147285849e1,1.080517584e-1,3.078e-14,2.622025,0.188361
8320,2.080000,1.159720719e-1,8.149474991e-1,1.128729020e1,1.061134477e-1,3.053e-14,2.604179,0.188023
8360,2.090000,1.151616829e-1,8.058546026e-1,1.110565172e1,1.042188600e-1,3.028e-14,2.586543,0.187686
8400,2.100000,1.143603153e-1,7.969039576e-1,1.092784120e1,1.023667912e-1,3.002e-14,2.569112,0.187350
8440,2.110000,1.135678285e-1,7.880926244e-1,1.075375986e1,1.005560748e-1,2.977e-14,2.551885,0.187016
8480,2.120000,1.127840846e-1,7.794177379e-1,1.058331184e1,9.878558114e-2,2.951e-14,2.534856,0.186682
8520,2.130000,1.120089485e-1,7.708765048e-1,1.041640414e1,9.705421540e-2,2.925e-14,2.518022,0.186349
8560,2.140000,1.112422879e-1,7.624662020e-1,1.025294650e1,9.536091702e-2,2.900e-14,2.501381,0.186017
8600,2.150000,1.104839733e-1,7.541841746e-1,1.009285133e1,9.370465828e-2,2.874e-14,2.484928,0.185685
8640,2.160000,1.097338777e-1,7.460278335e-1,9.936033588e0,9.208444330e-2,2.848e-14,2.468660,0.185355
8680,2.170000,1.089918766e-1,7.379946541e-1,9.782410734e0,9.049930694e-2,2.822e-14,2.452574,0.185025
8720,2.180000,1.082578482e-1,7.300821737e-1,9.631902617e0,8.894831381e-2,2.796e-14,2.436666,0.184695
8760,2.190000,1.075316728e-1,7.222879907e-1,9.484431411e0,8.743055722e-2,2.770e-14,2.420933,0.184366
8800,2.200000,1.068132335e-1,7.146097618e-1,9.339921534e0,8.594515832e-2,2.744e-14,2.405373,0.184038
8840,2.210000,1.061024154e-1,7.070452014e-1,9.198299576e0,8.449126508e-2,2.718e-14,2.389982,0.183711
8880,2.220000,1.053991060e-1,6.995920790e-1,9.059494229e0,8.306805148e-2,2.692e-14,2.374757,0.183383
8920,2.230000,1.047031948e-1,6.922482184e-1,8.923436221e0,8.167471663e-2,2.667e-14,2.359695,0.183057
8960,2.240000,1.040145738e-1,6.850114959e-1,8.790058246e0,8.031048393e-2,2.641e-14,2.344792,0.182730
9000,2.250000,1.033331368e-1,6.778798387e-1,8.659294904e0,7.897460027e-2,2.615e-14,2.330047,0.182404
9040,2.260000,1.026587798e-1,6.708512239e-1,8.531082643e0,7.766633528e-2,2.589e-14,2.315456,0.182078
9080,2.270000,1.019914007e-1,6.639236765e-1,8.405359695e0,7.638498060e-2,2.564e-14,2.301017,0.181753
9120,2.280000,1.013308994e-1,6.570952688e-1,8.282066024e0,7.512984909e-2,2.538e-14,2.286726,0.181428
9160,2.290000,1.006771777e-1,6.503641185e-1,8.161143270e0,7.390027422e-2,2.513e-14,2.272582,0.181103
9200,2.300000,1.000301394e-1,6.437283879e-1,8.042534699e0,7.269560935e-2,2.488e-14,2.258580,0.180778
