== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
174,0.002175,1.234850083e2,7.861781175e4,6.020656352e7,-1.293975298e6,1.188e-7,-329.181205,-0.429845
176,0.002200,1.232887300e2,7.840595057e4,5.999456858e7,-1.169164585e6,1.192e-7,-298.233636,-0.389757
178,0.002225,1.230929728e2,7.820104059e4,5.979175553e7,-1.036807654e6,1.196e-7,-265.164669,-0.346806
180,0.002250,1.228977188e2,7.800341488e4,5.959868564e7,-8.977332369e5,1.198e-7,-230.177932,-0.301259
182,0.002275,1.227029494e2,7.781336302e4,5.941583790e7,-7.527980339e5,1.201e-7,-193.488112,-0.253400
184,0.002300,1.225086455e2,7.763113007e4,5.924360773e7,-6.028821201e5,1.201e-7,-155.319682,-0.203526
186,0.002325,1.223147871e2,7.745691556e4,5.908230575e7,-4.488938889e5,1.201e-7,-115.908021,-0.151955
188,0.002350,1.221213541e2,7.729087196e4,5.893215619e7,-2.917818834e5,1.199e-7,-75.502288,-0.099023
190,0.002375,1.219283258e2,7.713310256e4,5.879329452e7,-1.325499962e5,1.198e-7,-34.369160,-0.045090
192,0.002400,1.217356816e2,7.698365852e4,5.866576412e7,2.772784699e4,1.192e-7,7.203567,0.009453
194,0.002425,1.215434006e2,7.684253536e4,5.854951227e7,1.878972348e5,1.189e-7,48.904486,0.064184
196,0.002450,1.213514621e2,7.670966902e4,5.844438593e7,3.467201181e5,1.185e-7,90.398022,0.118650
198,0.002475,1.211598455e2,7.658493206e4,5.835012788e7,5.028810106e5,1.178e-7,131.326358,0.172367
200,0.002500,1.209685308e2,7.646813044e4,5.826637385e7,6.550033701e5,1.171e-7,171.314080,0.224831
202,0.002525,1.207774985e2,7.635900133e4,5.819265162e7,8.016757056e5,1.165e-7,209.975430,0.275525
204,0.002550,1.205867297e2,7.625721248e4,5.812838236e7,9.414857893e5,1.157e-7,246.923736,0.323933
206,0.002575,1.203962066e2,7.616236339e4,5.807288496e7,1.073060421e6,1.151e-7,281.782333,0.369556
208,0.002600,1.202059125e2,7.607398858e4,5.802538336e7,1.195107594e6,1.145e-7,314.196118,0.411926
210,0.002625,1.200158317e2,7.599156291e4,5.798501705e7,1.306457694e6,1.138e-7,343.842828,0.450619
212,0.002650,1.198259502e2,7.591450887e4,5.795085429e7,1.406100497e6,1.130e-7,370.443152,0.485273
214,0.002675,1.196362553e2,7.584220543e4,5.792190776e7,1.493215222e6,1.124e-7,393.768935,0.515596
