== scout: M=64 ic=adv nu=0.05 dt=0.0000025 steps=200 lambda=-0.05 E0=144 engine=fft modes=1097917 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
108,0.000270,1.329271766e2,3.621170112e5,1.143999669e9,-1.119310502e7,1.880e-6,-618.203767,-0.195684
109,0.000273,1.328366908e2,3.617670907e5,1.143130618e9,-1.438664388e7,1.884e-6,-795.353931,-0.251706
110,0.000275,1.327462944e2,3.614019068e5,1.142180578e9,-1.738810602e7,1.888e-6,-962.258676,-0.304472
111,0.000278,1.326559911e2,3.610224555e5,1.141154393e9,-2.019189348e7,1.895e-6,-1118.594878,-0.353885
112,0.000280,1.325657843e2,3.606297488e5,1.140056969e9,-2.279658831e7,1.907e-6,-1264.265546,-0.399920
113,0.000283,1.324756773e2,3.602247954e5,1.138893180e9,-2.520423878e7,1.911e-6,-1399.361682,-0.442609
114,0.000285,1.323856729e2,3.598085856e5,1.137667779e9,-2.741969809e7,1.924e-6,-1524.126949,-0.482033
115,0.000288,1.322957739e2,3.593820781e5,1.136385338e9,-2.945002361e7,1.939e-6,-1638.925556,-0.518311
116,0.000290,1.322059827e2,3.589461913e5,1.135050198e9,-3.130394072e7,1.953e-6,-1744.213561,-0.551587
117,0.000293,1.321163016e2,3.585017953e5,1.133666429e9,-3.299137235e7,1.968e-6,-1840.513648,-0.582030
118,0.000295,1.320267325e2,3.580497078e5,1.132237811e9,-3.452303289e7,1.984e-6,-1928.393300,-0.609819
119,0.000298,1.319372773e2,3.575906906e5,1.130767819e9,-3.591008316e7,2.000e-6,-2008.446198,-0.635145
120,0.000300,1.318479377e2,3.571254485e5,1.129259616e9,-3.716384230e7,2.023e-6,-2081.276619,-0.658198
121,0.000303,1.317587151e2,3.566546288e5,1.127716058e9,-3.829555130e7,2.040e-6,-2147.486571,-0.679170
122,0.000305,1.316696108e2,3.561788229e5,1.126139702e9,-3.931618275e7,2.062e-6,-2207.665376,-0.698247
123,0.000308,1.315806261e2,3.556985673e5,1.124532818e9,-4.023629131e7,2.079e-6,-2262.381410,-0.715609
124,0.000310,1.314917619e2,3.552143468e5,1.122897405e9,-4.106589947e7,2.102e-6,-2312.175724,-0.731427
125,0.000313,1.314030192e2,3.547265970e5,1.121235214e9,-4.181441354e7,2.124e-6,-2357.557279,-0.745863
126,0.000315,1.313143989e2,3.542357077e5,1.119547767e9,-4.249056533e7,2.141e-6,-2398.999559,-0.759067
127,0.000318,1.312259016e2,3.537420266e5,1.117836382e9,-4.310237530e7,2.165e-6,-2436.938337,-0.771175
128,0.000320,1.311375281e2,3.532458627e5,1.116102195e9,-4.365713364e7,2.188e-6,-2471.770415,-0.782314
129,0.000323,1.310492789e2,3.527474901e5,1.114346182e9,-4.416139609e7,2.214e-6,-2503.853171,-0.792597
130,0.000325,1.309611545e2,3.522471518e5,1.112569190e9,-4.462099201e7,2.229e-6,-2533.504772,-0.802125
131,0.000328,1.308731554e2,3.517450632e5,1.110771954e9,-4.504104233e7,2.251e-6,-2561.004946,-0.810986
132,0.000330,1.307852821e2,3.512414155e5,1.108955123e9,-4.542598561e7,2.277e-6,-2586.596204,-0.819257
133,0.000333,1.306975348e2,3.507363795e5,1.107119282e9,-4.577961073e7,2.303e-6,-2610.485448,-0.827004
134,0.000335,1.306099140e2,3.502301082e5,1.105264970e9,-4.610509475e7,2.318e-6,-2632.845873,-0.834281
135,0.000338,1.305224199e2,3.497227401e5,1.103392704e9,-4.640504484e7,2.350e-6,-2653.819127,-0.841134
136,0.000340,1.304350527e2,3.492144019e5,1.101502994e9,-4.668154318e7,2.368e-6,-2673.517640,-0.847597
137,0.000343,1.303478127e2,3.487052109e5,1.099596360e9,-4.693619386e7,2.392e-6,-2692.027098,-0.853699
138,0.000345,1.302607002e2,3.481952775e5,1.097673349e9,-4.717017046e7,2.407e-6,-2709.408973,-0.859457
139,0.000348,1.301737151e2,3.476847069e5,1.095734546e9,-4.738426353e7,2.435e-6,-2725.703063,-0.864886
140,0.000350,1.300868578e2,3.471736012e5,1.093780585e9,-4.757892650e7,2.454e-6,-2740.929975,-0.869990
141,0.000353,1.300001284e2,3.466620607e5,1.091812161e9,-4.775431890e7,2.476e-6,-2755.093465,-0.874772
142,0.000355,1.299135268e2,3.461501853e5,1.089830040e9,-4.791034560e7,2.499e-6,-2768.182577,-0.879226
143,0.000358,1.298270533e2,3.456380760e5,1.087835058e9,-4.804669083e7,2.513e-6,-2780.173492,-0.883345
144,0.000360,1.297407078e2,3.451258355e5,1.085828136e9,-4.816284566e7,2.531e-6,-2791.031021,-0.887117
145,0.000363,1.296544904e2,3.446135691e5,1.083810276e9,-4.825812807e7,2.554e-6,-2800.709687,-0.890527
146,0.000365,1.295684010e2,3.441013860e5,1.081782568e9,-4.833169471e7,2.570e-6,-2809.154317,-0.893557
