== scout: M=2 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
4100,2.050000,8.568719324e1,1.860016159e2,5.243894451e2,4.178655409e0,-1.392e-12,0.449314,0.159372
4120,2.060000,8.550141795e1,1.855429454e2,5.237798391e2,2.343078233e0,-1.555e-12,0.252565,0.089468
4140,2.070000,8.531611974e1,1.850471410e2,5.228809732e2,3.972898112e-1,-1.695e-12,0.042939,0.015196
4160,2.080000,8.513133655e1,1.845127337e2,5.216876890e2,-1.614460895e0,-1.828e-12,-0.174997,-0.061894
4180,2.090000,8.494710735e1,1.839391358e2,5.201994695e2,-3.648738082e0,-1.946e-12,-0.396733,-0.140282
4200,2.100000,8.476347126e1,1.833266101e2,5.184202877e2,-5.663929285e0,-2.113e-12,-0.617906,-0.218507
4220,2.110000,8.458046676e1,1.826762201e2,5.163583694e2,-7.621067832e0,-2.264e-12,-0.834380,-0.295185
4240,2.120000,8.439813085e1,1.819897666e2,5.140258865e2,-9.484473100e0,-2.343e-12,-1.042308,-0.369027
4260,2.130000,8.421649843e1,1.812697130e2,5.114385949e2,-1.122222310e1,-2.470e-12,-1.238180,-0.438849
4280,2.140000,8.403560162e1,1.805191034e2,5.086154283e2,-1.280647814e1,-2.557e-12,-1.418850,-0.503582
4300,2.150000,8.385546923e1,1.797414758e2,5.055780586e2,-1.421367423e1,-2.657e-12,-1.581569,-0.562274
4320,2.160000,8.367612636e1,1.789407731e2,5.023504330e2,-1.542460164e1,-2.725e-12,-1.723990,-0.614097
4340,2.170000,8.349759396e1,1.781212543e2,4.989582940e2,-1.642437908e1,-2.770e-12,-1.844180,-0.658347
4360,2.180000,8.331988863e1,1.772874070e2,4.954286944e2,-1.720232879e1,-2.770e-12,-1.940615,-0.694442
4380,2.190000,8.314302238e1,1.764438646e2,4.917895148e2,-1.775175372e1,-2.746e-12,-2.012170,-0.721925
4400,2.200000,8.296700256e1,1.755953294e2,4.880689964e2,-1.806961630e1,-2.759e-12,-2.058098,-0.740453
4420,2.210000,8.279183182e1,1.747465027e2,4.842953021e2,-1.815611987e1,-2.722e-12,-2.077995,-0.749795
4440,2.220000,8.261750811e1,1.739020258e2,4.804961198e2,-1.801419837e1,-2.665e-12,-2.071764,-0.749817
4460,2.230000,8.244402480e1,1.730664314e2,4.766983217e2,-1.764892802e1,-2.561e-12,-2.039555,-0.740465
4480,2.240000,8.227137082e1,1.722441083e2,4.729276928e2,-1.706688422e1,-2.470e-12,-1.981709,-0.721754
4500,2.250000,8.209953075e1,1.714392792e2,4.692087393e2,-1.627547812e1,-2.393e-12,-1.898687,-0.693741
4520,2.260000,8.192848508e1,1.706559917e2,4.655645811e2,-1.528231670e1,-2.229e-12,-1.791009,-0.656507
4540,2.270000,8.175821030e1,1.698981217e2,4.620169290e2,-1.409463742e1,-2.105e-12,-1.659187,-0.610135
4560,2.280000,8.158867912e1,1.691693870e2,4.585861394e2,-1.271887093e1,-1.913e-12,-1.503685,-0.554699
4580,2.290000,8.141986062e1,1.684733672e2,4.552913317e2,-1.116038192e1,-1.748e-12,-1.324884,-0.490252
