== scout: M=4 ic=null nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=257 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
2260,1.130000,5.017487690e1,4.553528293e2,4.903684392e3,6.524481359e1,4.676e-12,2.865682,0.266105
2280,1.140000,4.972132264e1,4.517560568e2,4.868086270e3,6.357614510e1,4.777e-12,2.814623,0.261196
2300,1.150000,4.927136577e1,4.481564193e2,4.832590479e3,6.142207082e1,5.146e-12,2.741100,0.254199
2320,1.160000,4.882501364e1,4.445453923e2,4.797123262e3,5.891580628e1,5.158e-12,2.650609,0.245630
2340,1.170000,4.838228061e1,4.409176186e2,4.761650794e3,5.623181129e1,5.184e-12,2.550672,0.236186
2360,1.180000,4.794318457e1,4.372714566e2,4.726186214e3,5.356184157e1,5.334e-12,2.449821,0.226660
2380,1.190000,4.750774316e1,4.336090182e2,4.690788459e3,5.108878373e1,5.222e-12,2.356445,0.217826
2400,1.200000,4.707597019e1,4.299357007e2,4.655552933e3,4.896249456e1,5.136e-12,2.277666,0.210340
2420,1.210000,4.664787280e1,4.262592998e2,4.620595506e3,4.728113760e1,4.976e-12,2.218421,0.204654
2440,1.220000,4.622344961e1,4.225888415e2,4.586032377e3,4.608028271e1,4.729e-12,2.180857,0.200959
2460,1.230000,4.580269013e1,4.189333039e2,4.551958871e3,4.533061610e1,4.503e-12,2.164097,0.199170
2480,1.240000,4.538557543e1,4.153003956e2,4.518430233e3,4.494378841e1,4.285e-12,2.164399,0.198935
2500,1.250000,4.497207995e1,4.116955387e2,4.485447020e3,4.478491286e1,3.991e-12,2.175633,0.199690
2520,1.260000,4.456217415e1,4.081211624e2,4.452946877e3,4.468960671e1,3.733e-12,2.190017,0.200719
2540,1.270000,4.415582773e1,4.045763672e2,4.420803576e3,4.448323588e1,3.440e-12,2.199003,0.201245
2560,1.280000,4.375301292e1,4.010569755e2,4.388833211e3,4.400009871e1,3.078e-12,2.194207,0.200509
2580,1.290000,4.335370764e1,3.975559383e2,4.356806676e3,4.310057373e1,2.597e-12,2.168277,0.197854
2600,1.300000,4.295789798e1,3.940640360e2,4.324466847e3,4.168467697e1,2.182e-12,2.115630,0.192785
2620,1.310000,4.256558001e1,3.905707874e2,4.291548569e3,3.970096923e1,1.697e-12,2.032972,0.185019
2640,1.320000,4.217676044e1,3.870654638e2,4.257799302e3,3.715028408e1,1.107e-12,1.919587,0.174505
2660,1.330000,4.179145645e1,3.835381058e2,4.222998439e3,3.408427861e1,5.068e-13,1.777361,0.161422
2680,1.340000,4.140969436e1,3.799804458e2,4.186973514e3,3.059930244e1,-4.607e-14,1.610572,0.146164
2700,1.350000,4.103150763e1,3.763866533e2,4.149612041e3,2.682649853e1,-6.439e-13,1.425476,0.129296
2720,1.360000,4.065693409e1,3.727538457e2,4.110868195e3,2.291935491e1,-1.353e-12,1.229731,0.111506
2740,1.370000,4.028601288e1,3.690823321e2,4.070764180e3,1.904009634e1,-2.006e-12,1.031753,0.093546
2760,1.380000,3.991878121e1,3.653755866e2,4.029386623e3,1.534632380e1,-2.651e-12,0.840030,0.076172
2780,1.390000,3.955527135e1,3.616399724e2,3.986878801e3,1.197917672e1,-3.233e-12,0.662492,0.060093
2800,1.400000,3.919550798e1,3.578842639e2,3.943429797e3,9.054019605e0,-3.860e-12,0.505975,0.045920
2820,1.410000,3.883950602e1,3.541190241e2,3.899261805e3,6.654274354e0,-4.359e-12,0.375821,0.034131
2840,1.420000,3.848726923e1,3.503559052e2,3.854616788e3,4.828586125e0,-4.826e-12,0.275639,0.025054
2860,1.430000,3.813878948e1,3.466069384e2,3.809743515e3,3.591097508e0,-5.299e-12,0.207214,0.018852
2880,1.440000,3.779404671e1,3.428838673e2,3.764885751e3,2.924286964e0,-5.647e-12,0.170570,0.015535
2900,1.450000,3.745300948e1,3.391975693e2,3.720272074e3,2.783655109e0,-5.951e-12,0.164132,0.014965
2920,1.460000,3.711563611e1,3.355575926e2,3.676107579e3,3.103527304e0,-6.211e-12,0.184977,0.016885
2940,1.470000,3.678187620e1,3.319718216e2,3.632567533e3,3.803348565e0,-6.414e-12,0.229137,0.020940
2960,1.480000,3.645167237e1,3.284462754e2,3.589792988e3,4.794011150e0,-6.649e-12,0.291921,0.026709
2980,1.490000,3.612496220e1,3.249850332e2,3.547888324e3,5.983907245e0,-6.942e-12,0.368257,0.033732
3000,1.500000,3.580168012e1,3.215902784e2,3.506920723e3,7.284493288e0,-7.204e-12,0.453029,0.041544
3020,1.510000,3.548175931e1,3.182624463e2,3.466921557e3,8.615180588e0,-7.530e-12,0.541388,0.049699
3040,1.520000,3.516513327e1,3.150004597e2,3.427889600e3,9.907355263e0,-7.852e-12,0.629038,0.057804
3060,1.530000,3.485173720e1,3.118020299e2,3.389795866e3,1.110732155e1,-8.271e-12,0.712460,0.065534
3080,1.540000,3.454150907e1,3.086639990e2,3.352589755e3,1.217799328e1,-8.730e-12,0.789078,0.072648
3100,1.550000,3.423439029e1,3.055826962e2,3.316206003e3,1.309924482e1,-9.270e-12,0.857329,0.079001
3120,1.560000,3.393032605e1,3.025542802e2,3.280571905e3,1.386696441e1,-9.838e-12,0.916660,0.084540
3140,1.570000,3.362926534e1,2.995750452e2,3.245614207e3,1.449099969e1,-1.047e-11,0.967437,0.089296
3160,1.580000,3.333116068e1,2.966416691e2,3.211265167e3,1.499230973e1,-1.112e-11,1.010803,0.093373
3180,1.590000,3.303596764e1,2.937513965e2,3.177467399e3,1.539970860e1,-1.185e-11,1.048486,0.096931
3200,1.600000,3.274364422e1,2.909021498e2,3.144177267e3,1.574658792e1,-1.253e-11,1.082604,0.100163
3220,1.610000,3.245415013e1,2.880925759e2,3.111366790e3,1.606794251e1,-1.322e-11,1.115471,0.103285
3240,1.620000,3.216744607e1,2.853220363e2,3.079024154e3,1.639791493e1,-1.383e-11,1.149432,0.106514
3260,1.630000,3.188349304e1,2.825905551e2,3.047153024e3,1.676794880e1,-1.435e-11,1.186731,0.110056
3280,1.640000,3.160225174e1,2.798987366e2,3.015770927e3,1.720552580e1,-1.473e-11,1.229411,0.114104
3300,1.650000,3.132368199e1,2.772476647e2,2.984906951e3,1.773337947e1,-1.497e-11,1.279245,0.118820
3320,1.660000,3.104774235e1,2.746387925e2,2.954599023e3,1.836903881e1,-1.508e-11,1.337687,0.124342
3340,1.670000,3.077438977e1,2.720738286e2,2.924890963e3,1.912455746e1,-1.503e-11,1.405836,0.130771
3360,1.680000,3.050357944e1,2.695546203e2,2.895829467e3,2.000631850e1,-1.479e-11,1.484398,0.138173
3380,1.690000,3.023526465e1,2.670830378e2,2.867461152e3,2.101485699e1,-1.445e-11,1.573657,0.146575
3400,1.700000,2.996939689e1,2.646608566e2,2.839829735e3,2.214469749e1,-1.394e-11,1.673440,0.155958
3420,1.710000,2.970592595e1,2.622896405e2,2.812973448e3,2.338424801e1,-1.324e-11,1.783086,0.166260
3440,1.720000,2.944480021e1,2.599706258e2,2.786922717e3,2.471581940e1,-1.252e-11,1.901432,0.177370
3460,1.730000,2.918596702e1,2.577046099e2,2.761698194e3,2.611584407e1,-1.162e-11,2.026805,0.189129
3480,1.740000,2.892937323e1,2.554918488e2,2.737309174e3,2.755535420e1,-1.069e-11,2.157044,0.201332
3500,1.750000,2.867496569e1,2.533319682e2,2.713752444e3,2.900075027e1,-9.657e-12,2.289545,0.213732
3520,1.760000,2.842269201e1,2.512238937e2,2.691011606e3,3.041485445e1,-8.639e-12,2.421335,0.226048
3540,1.770000,2.817250123e1,2.491658055e2,2.669056864e3,3.175820720e1,-7.573e-12,2.549163,0.237973
3560,1.780000,2.792434459e1,2.471551201e2,2.647845294e3,3.299053659e1,-6.456e-12,2.669622,0.249188
3580,1.790000,2.767817630e1,2.451885028e2,2.627321538e3,3.407231290e1,-5.391e-12,2.779275,0.259369
3600,1.800000,2.743395424e1,2.432619096e2,2.607418901e3,3.496629684e1,-4.309e-12,2.874786,0.268206
3620,1.810000,2.719164069e1,2.413706589e2,2.588060779e3,3.563899759e1,-3.267e-12,2.953051,0.275411
