== scout: M=32 ic=adv nu=0.05 dt=0.000025 steps=400 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
158,0.003950,1.102529207e2,7.009744323e4,5.330389950e7,8.134653215e4,1.055e-7,23.209558,0.030522
159,0.003975,1.100778372e2,6.996996894e4,5.321443748e7,1.454674669e5,1.055e-7,41.579972,0.054672
160,0.004000,1.099030680e2,6.984589769e4,5.312869767e7,2.085682271e5,1.055e-7,59.722399,0.078514
161,0.004025,1.097286049e2,6.972514867e4,5.304641087e7,2.698258892e5,1.054e-7,77.397007,0.101732
162,0.004050,1.095544397e2,6.960760224e4,5.296727156e7,3.284829400e5,1.052e-7,94.381340,0.124032
163,0.004075,1.093805644e2,6.949310350e4,5.289094388e7,3.838552894e5,1.051e-7,110.472916,0.145150
164,0.004100,1.092069718e2,6.938146617e4,5.281706774e7,4.353387149e5,1.048e-7,125.491356,0.164848
165,0.004125,1.090336549e2,6.927247680e4,5.274526506e7,4.824138657e5,1.047e-7,139.280097,0.182922
166,0.004150,1.088606074e2,6.916589915e4,5.267514597e7,5.246499435e5,1.045e-7,151.707691,0.199202
167,0.004175,1.086878236e2,6.906147865e4,5.260631492e7,5.617071401e5,1.040e-7,162.668727,0.213551
168,0.004200,1.085152985e2,6.895894707e4,5.253837661e7,5.933378773e5,1.039e-7,172.084378,0.225868
169,0.004225,1.083430276e2,6.885802708e4,5.247094168e7,6.193868546e5,1.033e-7,179.902585,0.236088
170,0.004250,1.081710073e2,6.875843682e4,5.240363212e7,6.397898835e5,1.031e-7,186.097856,0.244178
171,0.004275,1.079992346e2,6.865989439e4,5.233608634e7,6.545714673e5,1.026e-7,190.670689,0.250142
172,0.004300,1.078277072e2,6.856212213e4,5.226796375e7,6.638410845e5,1.022e-7,193.646598,0.254015
173,0.004325,1.076564236e2,6.846485069e4,5.219894899e7,6.677881512e5,1.018e-7,195.074741,0.255863
174,0.004350,1.074853828e2,6.836782284e4,5.212875554e7,6.666756636e5,1.013e-7,195.026150,0.255780
175,0.004375,1.073145845e2,6.827079682e4,5.205712879e7,6.608325658e5,1.007e-7,193.591578,0.253887
176,0.004400,1.071440290e2,6.817354941e4,5.198384846e7,6.506449379e5,1.003e-7,190.878997,0.250326
177,0.004425,1.069737171e2,6.807587842e4,5.190873037e7,6.365461501e5,9.983e-8,187.010778,0.245256
178,0.004450,1.068036501e2,6.797760468e4,5.183162754e7,6.190061823e5,9.943e-8,182.120622,0.238853
179,0.004475,1.066338297e2,6.787857355e4,5.175243050e7,5.985203522e5,9.875e-8,176.350303,0.231301
180,0.004500,1.064642580e2,6.777865577e4,5.167106696e7,5.755977336e5,9.822e-8,169.846311,0.222793
181,0.004525,1.062949373e2,6.767774776e4,5.158750072e7,5.507495676e5,9.776e-8,162.756470,0.213521
182,0.004550,1.061258702e2,6.757577137e4,5.150172996e7,5.244779855e5,9.737e-8,155.226637,0.203674
183,0.004575,1.059570594e2,6.747267307e4,5.141378487e7,4.972653517e5,9.689e-8,147.397555,0.193437
184,0.004600,1.057885078e2,6.736842265e4,5.132372478e7,4.695645249e5,9.645e-8,139.401965,0.182981
185,0.004625,1.056202183e2,6.726301141e4,5.123163473e7,4.417902997e5,9.587e-8,131.362034,0.172468
186,0.004650,1.054521938e2,6.715645009e4,5.113762178e7,4.143122541e5,9.554e-8,123.387181,0.162038
187,0.004675,1.052844371e2,6.704876633e4,5.104181099e7,3.874491740e5,9.515e-8,115.572350,0.151816
188,0.004700,1.051169509e2,6.694000203e4,5.094434117e7,3.614651734e5,9.465e-8,107.996762,0.141906
189,0.004725,1.049497379e2,6.683021055e4,5.084536074e7,3.365675655e5,9.421e-8,100.723180,0.132389
190,0.004750,1.047828007e2,6.671945378e4,5.074502353e7,3.129064808e5,9.386e-8,93.797675,0.123325
191,0.004775,1.046161415e2,6.660779931e4,5.064348475e7,2.905761685e5,9.344e-8,87.249893,0.114754
192,0.004800,1.044497624e2,6.649531775e4,5.054089734e7,2.696178620e5,9.305e-8,81.093789,0.106693
193,0.004825,1.042836655e2,6.638208014e4,5.043740850e7,2.500240420e5,9.273e-8,75.328776,0.099142
194,0.004850,1.041178526e2,6.626815568e4,5.033315685e7,2.317438877e5,9.227e-8,69.941252,0.092084
195,0.004875,1.039523253e2,6.615360974e4,5.022826987e7,2.146896800e5,9.192e-8,64.906414,0.085486
196,0.004900,1.037870851e2,6.603850224e4,5.012286203e7,1.987438953e5,9.149e-8,60.190310,0.079303
197,0.004925,1.036221333e2,6.592288634e4,5.001703337e7,1.837667238e5,9.117e-8,55.752026,0.073482
198,0.004950,1.034574711e2,6.580680761e4,4.991086865e7,1.696037438e5,9.083e-8,51.545957,0.067963
199,0.004975,1.032930996e2,6.569030349e4,4.980443710e7,1.560934977e5,9.042e-8,47.524060,0.062683
200,0.005000,1.031290199e2,6.557340315e4,4.969779258e7,1.430747336e5,9.006e-8,43.638038,0.057578
201,0.005025,1.029652329e2,6.545612777e4,4.959097427e7,1.303931059e5,8.975e-8,39.841375,0.052587
202,0.005050,1.028017396e2,6.533849098e4,4.948400779e7,1.179071618e5,8.942e-8,36.091180,0.047655
203,0.005075,1.026385408e2,6.522049976e4,4.937690666e7,1.054934780e5,8.907e-8,32.349791,0.042730
204,0.005100,1.024756374e2,6.510215542e4,4.926967402e7,9.305085232e4,8.874e-8,28.586105,0.037772
205,0.005125,1.023130303e2,6.498345484e4,4.916230464e7,8.050349493e4,8.839e-8,24.776613,0.032750
206,0.005150,1.021507205e2,6.486439182e4,4.905478697e7,6.780320239e4,8.803e-8,20.906140,0.027644
207,0.005175,1.019887087e2,6.474495849e4,4.894710541e7,5.493053277e4,8.774e-8,16.968281,0.022445
208,0.005200,1.018269960e2,6.462514678e4,4.883924246e7,4.189503166e4,8.743e-8,12.965551,0.017156
209,0.005225,1.016655833e2,6.450494986e4,4.873118088e7,2.873458435e4,8.709e-8,8.909265,0.011793
210,0.005250,1.015044716e2,6.438436351e4,4.862290576e7,1.551398969e4,8.672e-8,4.819179,0.006381
