== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
2040,1.020000,5.148291467e0,1.244041916e2,4.749855486e3,3.617552128e1,-9.770e-12,5.815804,0.152323
2060,1.030000,5.025875527e0,1.204523511e2,4.584237846e3,3.529340912e1,-9.271e-12,5.860144,0.153977
2080,1.040000,4.907338465e0,1.166454189e2,4.425274140e3,3.443899137e1,-8.835e-12,5.904903,0.155647
2100,1.050000,4.792538388e0,1.129773987e2,4.272662206e3,3.360758860e1,-8.459e-12,5.949436,0.157315
2120,1.060000,4.681339294e0,1.094425044e2,4.126105930e3,3.279493278e1,-8.136e-12,5.993089,0.158963
2140,1.070000,4.573610864e0,1.060351607e2,3.985316113e3,3.199707876e1,-7.867e-12,6.035183,0.160575
2160,1.080000,4.469228247e0,1.027500016e2,3.850011240e3,3.121041134e1,-7.640e-12,6.075019,0.162132
2180,1.090000,4.368071854e0,9.958187052e1,3.719918317e3,3.043172698e1,-7.454e-12,6.111901,0.163615
2200,1.100000,4.270027148e0,9.652581999e1,3.594773829e3,2.965835926e1,-7.301e-12,6.145166,0.165008
2220,1.110000,4.174984435e0,9.357711416e1,3.474324861e3,2.888831432e1,-7.175e-12,6.174226,0.166296
2240,1.120000,4.082838648e0,9.073123209e1,3.358330332e3,2.812038509e1,-7.078e-12,6.198612,0.167466
2260,1.130000,3.993489133e0,8.798387182e1,3.246562236e3,2.735422036e1,-6.997e-12,6.218008,0.168512
2280,1.140000,3.906839426e0,8.533095405e1,3.138806805e3,2.659033392e1,-6.932e-12,6.232283,0.169430
2300,1.150000,3.822797031e0,8.276862424e1,3.034865445e3,2.583004931e1,-6.878e-12,6.241507,0.170222
2320,1.160000,3.741273194e0,8.029325224e1,2.934555362e3,2.507538470e1,-6.832e-12,6.245951,0.170897
2340,1.170000,3.662182679e0,7.790142863e1,2.837709796e3,2.432888962e1,-6.794e-12,6.246070,0.171468
2360,1.180000,3.585443555e0,7.558995755e1,2.744177812e3,2.359345032e1,-6.757e-12,6.242483,0.171953
2380,1.190000,3.510976980e0,7.335584572e1,2.653823658e3,2.287208191e1,-6.722e-12,6.235926,0.172371
2400,1.200000,3.438707014e0,7.119628839e1,2.566525712e3,2.216772560e1,-6.684e-12,6.227214,0.172745
2420,1.210000,3.368560431e0,6.910865241e1,2.482175103e3,2.148306680e1,-6.645e-12,6.217186,0.173099
2440,1.220000,3.300466563e0,6.709045773e1,2.400674059e3,2.082038594e1,-6.603e-12,6.206661,0.173455
2460,1.230000,3.234357152e0,6.513935787e1,2.321934120e3,2.018145003e1,-6.557e-12,6.196392,0.173833
2480,1.240000,3.170166228e0,6.325312055e1,2.245874281e3,1.956744806e1,-6.507e-12,6.187030,0.174252
2500,1.250000,3.107830003e0,6.142960931e1,2.172419192e3,1.897896957e1,-6.451e-12,6.179095,0.174727
2520,1.260000,3.047286787e0,5.966676685e1,2.101497478e3,1.841602255e1,-6.392e-12,6.172958,0.175266
2540,1.270000,2.988476911e0,5.796260060e1,2.033040251e3,1.787808387e1,-6.327e-12,6.168834,0.175875
2560,1.280000,2.931342674e0,5.631517104e1,1.966979867e3,1.736417476e1,-6.259e-12,6.166784,0.176557
2580,1.290000,2.875828289e0,5.472258267e1,1.903248949e3,1.687295266e1,-6.187e-12,6.166724,0.177307
2600,1.300000,2.821879848e0,5.318297792e1,1.841779686e3,1.640281125e1,-6.110e-12,6.168444,0.178119
2620,1.310000,2.769445280e0,5.169453350e1,1.782503397e3,1.595198133e1,-6.030e-12,6.171632,0.178984
2640,1.320000,2.718474324e0,5.025545912e1,1.725350343e3,1.551862634e1,-5.947e-12,6.175897,0.179890
2660,1.330000,2.668918491e0,4.886399806e1,1.670249754e3,1.510092763e1,-5.861e-12,6.180799,0.180822
2680,1.340000,2.620731031e0,4.751842924e1,1.617130024e3,1.469715634e1,-5.772e-12,6.185876,0.181768
2700,1.350000,2.573866897e0,4.621707027e1,1.565919050e3,1.430572993e1,-5.681e-12,6.190669,0.182714
2720,1.360000,2.528282701e0,4.495828110e1,1.516544653e3,1.392525280e1,-5.587e-12,6.194744,0.183644
2740,1.370000,2.483936676e0,4.374046788e1,1.468935057e3,1.355454141e1,-5.491e-12,6.197712,0.184549
2760,1.380000,2.440788622e0,4.256208667e1,1.423019385e3,1.319263526e1,-5.393e-12,6.199243,0.185418
2780,1.390000,2.398799857e0,4.142164679e1,1.378728143e3,1.283879538e1,-5.294e-12,6.199075,0.186241
2800,1.400000,2.357933160e0,4.031771351e1,1.335993661e3,1.249249275e1,-5.193e-12,6.197024,0.187014
2820,1.410000,2.318152720e0,3.924891005e1,1.294750490e3,1.215338879e1,-5.091e-12,6.192982,0.187733
2840,1.420000,2.279424070e0,3.821391878e1,1.254935715e3,1.182131032e1,-4.987e-12,6.186913,0.188397
2860,1.430000,2.241714032e0,3.721148155e1,1.216489212e3,1.149622116e1,-4.883e-12,6.178857,0.189007
2880,1.440000,2.204990656e0,3.624039926e1,1.179353808e3,1.117819234e1,-4.778e-12,6.168912,0.189565
2900,1.450000,2.169223163e0,3.529953072e1,1.143475383e3,1.086737254e1,-4.672e-12,6.157233,0.190076
2920,1.460000,2.134381886e0,3.438779083e1,1.108802893e3,1.056396012e1,-4.565e-12,6.144018,0.190547
2940,1.470000,2.100438216e0,3.350414826e1,1.075288329e3,1.026817781e1,-4.459e-12,6.129496,0.190985
2960,1.480000,2.067364551e0,3.264762273e1,1.042886627e3,9.980250594e0,-4.352e-12,6.113922,0.191397
2980,1.490000,2.035134243e0,3.181728196e1,1.011555535e3,9.700387456e0,-4.246e-12,6.097559,0.191791
3000,1.500000,2.003721555e0,3.101223848e1,9.812554384e2,9.428766905e0,-4.140e-12,6.080675,0.192178
3020,1.510000,1.973101616e0,3.023164638e1,9.519491737e2,9.165526366e0,-4.036e-12,6.063531,0.192563
3040,1.520000,1.943250381e0,2.947469805e1,9.236018187e2,8.910755161e0,-3.932e-12,6.046376,0.192957
3060,1.530000,1.914144596e0,2.874062102e1,8.961804820e2,8.664490740e0,-3.830e-12,6.029439,0.193365
3080,1.540000,1.885761762e0,2.802867504e1,8.696540925e2,8.426717731e0,-3.730e-12,6.012926,0.193795
3100,1.550000,1.858080106e0,2.733814924e1,8.439931966e2,8.197369313e0,-3.631e-12,5.997018,0.194252
3120,1.560000,1.831078552e0,2.666835968e1,8.191697680e2,7.976330436e0,-3.534e-12,5.981868,0.194742
3140,1.570000,1.804736695e0,2.601864705e1,7.951570325e2,7.763442389e0,-3.440e-12,5.967599,0.195268
3160,1.580000,1.779034778e0,2.538837468e1,7.719293112e2,7.558508276e0,-3.348e-12,5.954307,0.195834
3180,1.590000,1.753953671e0,2.477692684e1,7.494618821e2,7.361298992e0,-3.258e-12,5.942060,0.196442
3200,1.600000,1.729474849e0,2.418370722e1,7.277308616e2,7.171559365e0,-3.171e-12,5.930902,0.197094
3220,1.610000,1.705580373e0,2.360813771e1,7.067131038e2,6.989014190e0,-3.087e-12,5.920852,0.197789
3240,1.620000,1.682252877e0,2.304965736e1,6.863861186e2,6.813373935e0,-3.006e-12,5.911909,0.198529
3260,1.630000,1.659475544e0,2.250772152e1,6.667280051e2,6.644339965e0,-2.927e-12,5.904054,0.199312
3280,1.640000,1.637232096e0,2.198180114e1,6.477174006e2,6.481609203e0,-2.852e-12,5.897250,0.200137
3300,1.650000,1.615506775e0,2.147138221e1,6.293334412e2,6.324878166e0,-2.779e-12,5.891449,0.201002
3320,1.660000,1.594284331e0,2.097596530e1,6.115557341e2,6.173846370e0,-2.709e-12,5.886591,0.201906
3340,1.670000,1.573550005e0,2.049506519e1,5.943643390e2,6.028219130e0,-2.641e-12,5.882605,0.202846
3360,1.680000,1.553289519e0,2.002821057e1,5.777397561e2,5.887709793e0,-2.576e-12,5.879417,0.203819
3380,1.690000,1.533489055e0,1.957494377e1,5.616629207e2,5.752041464e0,-2.514e-12,5.876943,0.204822
